source_id,request_id,url,source_type,title,publisher,retrieval_date,quality_score,relevance_score
src-00490,req-0130,https://news.example/research/renewable-energy/00490,industry source,Renewable Energy: Partnerships update for Middle East,Research publication,2024-05-02,69,70
src-00491,req-0402,https://industry.example/research/cloud-computing/00491,industry source,Cloud Computing: Value Leakage update for Middle East,Regulatory authority,2025-08-24,97,66
src-00492,req-0356,https://industry.example/research/cybersecurity/00492,government,Cybersecurity: Investment Trends update for Canada,Trade publication,2026-02-06,66,63
src-00493,req-0424,https://gov.example/research/renewable-energy/00493,regulatory,Renewable Energy: Market Size update for United States,Research publication,2025-04-08,91,81
src-00494,req-0117,https://company.example/research/automotive/00494,government,Automotive: Competitor Movement update for Southeast Asia,Industry association,2024-02-20,75,81
src-00495,req-0304,https://research.example/research/fintech/00495,industry source,FinTech: Supply Chain update for Middle East,Industry association,2024-09-01,66,74
src-00496,req-0124,https://regulator.example/research/cloud-computing/00496,government,Cloud Computing: Supply Chain update for Canada,Company filing,2024-09-17,67,89
src-00497,req-0176,https://company.example/research/generative-ai/00497,news,Generative AI: Product Launches update for Southeast Asia,Government statistics,2025-12-04,66,66
src-00498,req-0454,https://gov.example/research/cloud-computing/00498,research report,Cloud Computing: Market Size update for India,Research publication,2026-02-28,97,96
src-00499,req-0005,https://gov.example/research/industrial-automation/00499,company source,Industrial Automation: Investment Trends update for Australia,Government statistics,2025-05-27,68,67
src-00500,req-0329,https://news.example/research/healthcare-technology/00500,company source,Healthcare Technology: Working Capital update for Europe,Company newsroom,2025-03-17,81,65
src-00501,req-0226,https://news.example/research/cloud-computing/00501,news,Cloud Computing: Competitor Movement update for Middle East,Regulatory authority,2026-04-11,68,82
src-00502,req-0465,https://company.example/research/automotive/00502,news,Automotive: Technology Adoption update for Japan,Financial press,2024-01-07,88,69
src-00503,req-0478,https://gov.example/research/fintech/00503,research report,FinTech: Value Leakage update for United States,Company newsroom,2024-03-27,88,77
src-00504,req-0255,https://regulator.example/research/healthcare-technology/00504,research report,Healthcare Technology: Investment Trends update for Middle East,Financial press,2025-01-31,71,71
src-00505,req-0212,https://industry.example/research/banking/00505,government,Banking: Market Size update for Japan,Regulatory authority,2025-08-02,62,86
src-00506,req-0213,https://regulator.example/research/logistics/00506,news,Logistics: Risk & Exposure update for Global,Company filing,2024-07-29,79,61
src-00507,req-0167,https://gov.example/research/e-commerce/00507,industry source,E-commerce: Operational Efficiency update for India,Company filing,2025-07-30,83,82
src-00508,req-0400,https://regulator.example/research/industrial-automation/00508,news,Industrial Automation: Market Size update for Australia,Company newsroom,2024-04-27,86,87
src-00509,req-0485,https://company.example/research/automotive/00509,company source,Automotive: Working Capital update for Middle East,Market data provider,2025-08-10,79,99
src-00510,req-0269,https://research.example/research/automotive/00510,regulatory,Automotive: Competitor Movement update for Southeast Asia,Government statistics,2026-05-20,82,86
src-00511,req-0367,https://gov.example/research/banking/00511,research report,Banking: Operational Efficiency update for United States,Government statistics,2026-04-25,68,77
src-00512,req-0286,https://industry.example/research/e-commerce/00512,research report,E-commerce: Working Capital update for Europe,Government statistics,2024-12-26,93,63
src-00513,req-0369,https://gov.example/research/semiconductors/00513,government,Semiconductors: Operational Efficiency update for Southeast Asia,Financial press,2024-08-18,91,94
src-00514,req-0288,https://news.example/research/generative-ai/00514,industry source,Generative AI: Market Growth update for India,Trade publication,2026-06-11,64,58
src-00515,req-0186,https://gov.example/research/automotive/00515,research report,Automotive: Operational Efficiency update for India,Company filing,2026-05-13,69,83
src-00516,req-0378,https://research.example/research/healthcare-technology/00516,regulatory,Healthcare Technology: Pricing & Demand update for Japan,Trade publication,2026-01-20,70,80
src-00517,req-0355,https://regulator.example/research/logistics/00517,research report,Logistics: Risk & Exposure update for Middle East,Trade publication,2025-11-23,85,90
src-00518,req-0350,https://company.example/research/banking/00518,industry source,Banking: Value Leakage update for Canada,Financial press,2026-01-20,80,60
src-00519,req-0349,https://regulator.example/research/electric-vehicles/00519,industry source,Electric Vehicles: Technology Adoption update for Global,Government statistics,2025-02-04,62,67
src-00520,req-0230,https://company.example/research/electric-vehicles/00520,regulatory,Electric Vehicles: Risk & Exposure update for United States,Financial press,2025-02-25,70,98
src-00521,req-0142,https://research.example/research/healthcare-technology/00521,news,Healthcare Technology: Market Size update for United States,Industry association,2024-09-25,69,60
src-00522,req-0104,https://research.example/research/e-commerce/00522,industry source,E-commerce: Market Size update for United States,Research publication,2025-08-22,88,98
src-00523,req-0471,https://company.example/research/semiconductors/00523,government,Semiconductors: Customer Behavior update for Europe,Industry association,2024-11-05,82,62
src-00524,req-0317,https://company.example/research/generative-ai/00524,government,Generative AI: Investment Trends update for Japan,Trade publication,2025-03-09,84,57
src-00525,req-0383,https://industry.example/research/consumer-goods/00525,company source,Consumer Goods: Risk & Exposure update for United Kingdom,Government statistics,2025-08-29,88,61
src-00526,req-0204,https://news.example/research/renewable-energy/00526,industry source,Renewable Energy: Supply Chain update for Global,Investor presentation,2026-01-04,95,57
src-00527,req-0357,https://gov.example/research/consumer-goods/00527,company source,Consumer Goods: Pricing & Demand update for Canada,Trade publication,2025-06-21,90,57
src-00528,req-0192,https://gov.example/research/automotive/00528,company source,Automotive: Risk & Exposure update for Global,Company newsroom,2025-05-19,62,66
src-00529,req-0439,https://company.example/research/e-commerce/00529,government,E-commerce: Investment Trends update for United States,Investor presentation,2025-06-20,66,70
src-00530,req-0449,https://research.example/research/electric-vehicles/00530,news,Electric Vehicles: Product Launches update for Middle East,Industry association,2024-03-14,91,86
src-00531,req-0205,https://news.example/research/consumer-goods/00531,industry source,Consumer Goods: Operational Efficiency update for Global,Regulatory authority,2025-04-30,82,70
src-00532,req-0441,https://gov.example/research/semiconductors/00532,research report,Semiconductors: Technology Adoption update for India,Government statistics,2025-12-21,95,92
src-00533,req-0442,https://news.example/research/healthcare-technology/00533,regulatory,Healthcare Technology: Market Growth update for India,Company newsroom,2026-01-15,66,78
src-00534,req-0405,https://industry.example/research/automotive/00534,news,Automotive: Customer Behavior update for United States,Regulatory authority,2024-08-28,70,73
src-00535,req-0145,https://research.example/research/telecom/00535,company source,Telecom: Market Growth update for Australia,Industry association,2025-11-21,72,92
src-00536,req-0026,https://gov.example/research/automotive/00536,research report,Automotive: Partnerships update for Canada,Industry association,2026-03-17,64,68
src-00537,req-0391,https://regulator.example/research/cybersecurity/00537,government,Cybersecurity: Regulation update for Japan,Trade publication,2025-08-23,84,87
src-00538,req-0307,https://research.example/research/healthcare-technology/00538,news,Healthcare Technology: Risk & Exposure update for Global,Company newsroom,2026-04-12,98,82
src-00539,req-0010,https://regulator.example/research/industrial-automation/00539,research report,Industrial Automation: Value Leakage update for Middle East,Research publication,2025-04-18,63,97
src-00540,req-0347,https://research.example/research/e-commerce/00540,company source,E-commerce: Partnerships update for United States,Financial press,2026-07-29,95,90
src-00541,req-0103,https://gov.example/research/healthcare-technology/00541,regulatory,Healthcare Technology: Market Size update for United States,Regulatory authority,2025-07-20,65,87
src-00542,req-0456,https://regulator.example/research/cloud-computing/00542,company source,Cloud Computing: Value Leakage update for India,Company newsroom,2024-06-13,68,91
